0:0:0:0:0:0:0:1 - - [15/Feb/2018:15:20:19 +0530] "GET / HTTP/1.1" 200 11217
0:0:0:0:0:0:0:1 - - [15/Feb/2018:15:20:51 +0530] "GET /jenkins HTTP/1.1" 403 823
0:0:0:0:0:0:0:1 - - [15/Feb/2018:15:20:53 +0530] "GET /jenkins/login?from=%2Fjenkins HTTP/1.1" 200 3373
0:0:0:0:0:0:0:1 - - [15/Feb/2018:15:20:53 +0530] "GET /jenkins/static/0c475ebb/css/layout-common.css HTTP/1.1" 200 1266
0:0:0:0:0:0:0:1 - - [15/Feb/2018:15:20:53 +0530] "GET /jenkins/static/0c475ebb/scripts/behavior.js HTTP/1.1" 200 2360
0:0:0:0:0:0:0:1 - - [15/Feb/2018:15:20:53 +0530] "GET /jenkins/static/0c475ebb/css/color.css HTTP/1.1" 200 763
0:0:0:0:0:0:0:1 - - [15/Feb/2018:15:20:53 +0530] "GET /jenkins/static/0c475ebb/css/responsive-grid.css HTTP/1.1" 200 4051
0:0:0:0:0:0:0:1 - - [15/Feb/2018:15:20:53 +0530] "GET /jenkins/static/0c475ebb/css/style.css HTTP/1.1" 200 9451
0:0:0:0:0:0:0:1 - - [15/Feb/2018:15:20:53 +0530] "GET /jenkins/static/0c475ebb/scripts/yui/container/assets/container.css HTTP/1.1" 200 2306
0:0:0:0:0:0:0:1 - - [15/Feb/2018:15:20:53 +0530] "GET /jenkins/static/0c475ebb/scripts/yui/container/assets/skins/sam/container.css HTTP/1.1" 200 1277
0:0:0:0:0:0:0:1 - - [15/Feb/2018:15:20:53 +0530] "GET /jenkins/static/0c475ebb/scripts/yui/button/assets/skins/sam/button.css HTTP/1.1" 200 810
0:0:0:0:0:0:0:1 - - [15/Feb/2018:15:20:53 +0530] "GET /jenkins/static/0c475ebb/scripts/yui/menu/assets/skins/sam/menu.css HTTP/1.1" 200 1301
0:0:0:0:0:0:0:1 - - [15/Feb/2018:15:20:53 +0530] "GET /jenkins/static/0c475ebb/scripts/yui/assets/skins/sam/skin.css HTTP/1.1" 200 16551
0:0:0:0:0:0:0:1 - - [15/Feb/2018:15:20:53 +0530] "GET /jenkins/static/0c475ebb/scripts/yui/yahoo/yahoo-min.js HTTP/1.1" 200 3038
0:0:0:0:0:0:0:1 - - [15/Feb/2018:15:20:53 +0530] "GET /jenkins/static/0c475ebb/scripts/yui/event/event-min.js HTTP/1.1" 200 5146
0:0:0:0:0:0:0:1 - - [15/Feb/2018:15:20:53 +0530] "GET /jenkins/static/0c475ebb/scripts/yui/dom/dom-min.js HTTP/1.1" 200 5739
0:0:0:0:0:0:0:1 - - [15/Feb/2018:15:20:53 +0530] "GET /jenkins/static/0c475ebb/scripts/prototype.js HTTP/1.1" 200 37879
0:0:0:0:0:0:0:1 - - [15/Feb/2018:15:20:53 +0530] "GET /jenkins/static/0c475ebb/scripts/yui/animation/animation-min.js HTTP/1.1" 200 4877
0:0:0:0:0:0:0:1 - - [15/Feb/2018:15:20:53 +0530] "GET /jenkins/static/0c475ebb/scripts/yui/connection/connection-min.js HTTP/1.1" 200 4442
0:0:0:0:0:0:0:1 - - [15/Feb/2018:15:20:53 +0530] "GET /jenkins/static/0c475ebb/scripts/yui/dragdrop/dragdrop-min.js HTTP/1.1" 200 6974
0:0:0:0:0:0:0:1 - - [15/Feb/2018:15:20:53 +0530] "GET /jenkins/static/0c475ebb/scripts/yui/datasource/datasource-min.js HTTP/1.1" 200 8248
0:0:0:0:0:0:0:1 - - [15/Feb/2018:15:20:53 +0530] "GET /jenkins/static/0c475ebb/scripts/yui/container/container-min.js HTTP/1.1" 200 19888
0:0:0:0:0:0:0:1 - - [15/Feb/2018:15:20:53 +0530] "GET /jenkins/static/0c475ebb/scripts/yui/autocomplete/autocomplete-min.js HTTP/1.1" 200 7254
0:0:0:0:0:0:0:1 - - [15/Feb/2018:15:20:53 +0530] "GET /jenkins/static/0c475ebb/scripts/yui/element/element-min.js HTTP/1.1" 200 2698
0:0:0:0:0:0:0:1 - - [15/Feb/2018:15:20:53 +0530] "GET /jenkins/static/0c475ebb/scripts/yui/button/button-min.js HTTP/1.1" 200 8305
0:0:0:0:0:0:0:1 - - [15/Feb/2018:15:20:53 +0530] "GET /jenkins/static/0c475ebb/scripts/yui/menu/menu-min.js HTTP/1.1" 200 15901
0:0:0:0:0:0:0:1 - - [15/Feb/2018:15:20:53 +0530] "GET /jenkins/static/0c475ebb/scripts/yui/storage/storage-min.js HTTP/1.1" 200 4048
0:0:0:0:0:0:0:1 - - [15/Feb/2018:15:20:53 +0530] "GET /jenkins/static/0c475ebb/scripts/sortable.js HTTP/1.1" 200 3999
